,id,date,user,pc,activity
80782,{B5P7-R7WH84MO-8145DRTL},04/01/2010 16:16:29,HXL0968,PC-0623,Disconnect
81961,{W8Z3-S7HY37DN-2338EWVX},04/05/2010 12:05:14,HXL0968,PC-0623,Connect
81976,{K6Z8-E4TA64QK-1048UCNC},04/05/2010 12:11:46,HXL0968,PC-0623,Disconnect
82804,{N9Q4-R2JX40WZ-4303VSAB},04/06/2010 09:21:49,HXL0968,PC-0623,Connect
82883,{G4B5-R0RL82ZT-3640LBYZ},04/06/2010 10:04:46,HXL0968,PC-0623,Disconnect
83835,{Q5Z7-K8CN21NE-3186AJTI},04/07/2010 07:20:07,HXL0968,PC-0623,Connect
84072,{J5S3-O4GJ04XL-2566XCGM},04/07/2010 09:55:22,HXL0968,PC-0623,Disconnect
84260,{J4B0-D6FS55PZ-8302ZEXI},04/07/2010 11:31:06,HXL0968,PC-0623,Connect
84386,{C2X8-B8ZS34DU-1649BXDV},04/07/2010 12:40:18,HXL0968,PC-0623,Disconnect
85446,{Q8K2-F2TR73BT-7611XXWX},04/08/2010 10:54:29,HXL0968,PC-0623,Connect
85582,{O4L9-O6SS87FE-7865LLNR},04/08/2010 12:06:16,HXL0968,PC-0623,Disconnect
85584,{B7V6-S1NE39DF-9724QZMK},04/08/2010 12:06:57,HXL0968,PC-0623,Connect
85713,{V5X6-Q9HL96GS-3019FEFA},04/08/2010 13:11:19,HXL0968,PC-0623,Disconnect
86418,{H7F3-N5PJ59KB-5824NZVH},04/09/2010 09:50:10,HXL0968,PC-0623,Connect
86489,{T1U0-I4JJ85KP-4155CEWY},04/09/2010 10:32:26,HXL0968,PC-0623,Disconnect
86501,{O7H0-S9DK97CI-5804KGTX},04/09/2010 10:42:04,HXL0968,PC-0623,Connect
86544,{Z0T0-O0UQ66DS-4555WUST},04/09/2010 11:06:30,HXL0968,PC-0623,Disconnect
87805,{E8M5-M6IR99SL-2742WAJJ},04/12/2010 10:27:02,HXL0968,PC-0623,Connect
87892,{Y5B5-P3WO40EE-3844PAFR},04/12/2010 11:07:49,HXL0968,PC-0623,Disconnect
88738,{J0H5-L1KU88QH-7169BESU},04/13/2010 07:28:15,HXL0968,PC-0623,Connect
88740,{V0M1-L1XS24CD-8943KUBV},04/13/2010 07:34:11,HXL0968,PC-0623,Disconnect
88958,{T7J0-I5QL61QT-8606LCIL},04/13/2010 09:55:22,HXL0968,PC-0623,Connect
88968,{Z0W3-J7IK57IH-3000QGFI},04/13/2010 09:59:51,HXL0968,PC-0623,Disconnect
89982,{E5Z1-Q9FE52WD-2437GXUG},04/14/2010 08:05:24,HXL0968,PC-0623,Connect
90032,{B2M2-U2XN09GM-5019SUZN},04/14/2010 08:36:26,HXL0968,PC-0623,Disconnect
90114,{U4O6-F7YA52NI-2808ZOEU},04/14/2010 09:14:17,HXL0968,PC-0623,Connect
90271,{D7W2-V4TC62XO-2711HITV},04/14/2010 10:37:31,HXL0968,PC-0623,Disconnect
91404,{E8G4-U2GI41CN-7666SOVX},04/15/2010 10:18:21,HXL0968,PC-0623,Connect
91469,{A1W3-X4FQ57DB-5746PEJA},04/15/2010 11:04:45,HXL0968,PC-0623,Disconnect
91818,{G2Y1-O1GS62OW-5281FSPX},04/15/2010 14:27:27,HXL0968,PC-0623,Connect
91953,{D6W4-Z8BG46FC-6826ZQEU},04/15/2010 15:20:40,HXL0968,PC-0623,Disconnect
93077,{A8Y6-R7IV57BZ-7172XASQ},04/16/2010 14:56:40,HXL0968,PC-0623,Connect
93083,{M0I5-Y7RP91SS-1501FRYL},04/16/2010 14:57:50,HXL0968,PC-0623,Disconnect
93211,{O3V6-T1PQ41DW-1834QAGJ},04/16/2010 15:53:50,HXL0968,PC-0623,Connect
93215,{X3S5-W7JU53VN-2784PYSZ},04/16/2010 15:57:22,HXL0968,PC-0623,Disconnect
93736,{X0O9-C6GG44DR-5062ELUK},04/19/2010 07:04:09,HXL0968,PC-0623,Connect
93748,{M4S5-I5SS69BR-8111QJIS},04/19/2010 07:35:49,HXL0968,PC-0623,Disconnect
94336,{H7J4-F2KV96OB-8463NJMQ},04/19/2010 13:07:34,HXL0968,PC-0623,Connect
94340,{T7P9-A4LT36JR-6682CIYW},04/19/2010 13:08:28,HXL0968,PC-0623,Disconnect
95396,{P8B2-M7MZ31YM-0846QIFC},04/20/2010 11:26:10,HXL0968,PC-0623,Connect
95434,{M8L9-A2EM49HX-0930ZVGZ},04/20/2010 11:45:49,HXL0968,PC-0623,Disconnect
95741,{X6A0-W1BT83CF-1992NPLH},04/20/2010 14:13:22,HXL0968,PC-0623,Connect
95792,{K0G1-X3SO35FG-0854EADD},04/20/2010 14:46:51,HXL0968,PC-0623,Disconnect
96394,{G0F2-H3KI19CI-0918EJJC},04/21/2010 09:59:39,HXL0968,PC-0623,Connect
96492,{D3T1-G9HN24NY-3973WWPY},04/21/2010 10:57:52,HXL0968,PC-0623,Disconnect
98830,{V0P9-Z1YJ47TM-7901VPWK},04/23/2010 10:29:07,HXL0968,PC-0623,Connect
99096,{A4I7-A5UH64SX-3539IYEP},04/23/2010 12:56:52,HXL0968,PC-0623,Disconnect
100063,{B1N2-T2UO01IM-2298KKLB},04/26/2010 08:25:41,HXL0968,PC-0623,Connect
100114,{C6G6-Q5OW31KB-6603IUTP},04/26/2010 08:43:38,HXL0968,PC-0623,Disconnect
100593,{A8Z4-T9KQ68TS-1769IUJO},04/26/2010 13:14:55,HXL0968,PC-0623,Connect
100606,{N5M9-P1VK16HA-1938XKSM},04/26/2010 13:20:31,HXL0968,PC-0623,Disconnect
101659,{S1Q0-H8JH26AB-5201OJZH},04/27/2010 12:13:59,HXL0968,PC-0623,Connect
101707,{U6X7-Y6OJ43KO-9693OBWD},04/27/2010 12:39:28,HXL0968,PC-0623,Disconnect
102383,{X9J9-K9GB87SA-2603EGNM},04/28/2010 07:22:37,HXL0968,PC-0623,Connect
102500,{C0Q5-Z5QS89NW-7590ZVQB},04/28/2010 08:50:38,HXL0968,PC-0623,Disconnect
102513,{O1O8-U0ZH49AJ-3393OZBJ},04/28/2010 08:55:14,HXL0968,PC-0623,Connect
102664,{Z7J7-V0NH82SK-7671KLOJ},04/28/2010 09:58:51,HXL0968,PC-0623,Disconnect
102710,{A3S3-B4PM52IV-3149TBXG},04/28/2010 10:16:24,HXL0968,PC-0623,Connect
103586,{P3Z4-K5IE60TM-0904WBGZ},04/29/2010 07:26:41,HXL0968,PC-0623,Connect
103587,{D5U8-K1GD22LE-2652VJWL},04/29/2010 07:26:46,HXL0968,PC-0623,Disconnect
103595,{L9P9-H9UW86JE-1723QGZW},04/29/2010 07:37:16,HXL0968,PC-0623,Connect
103609,{Y0J0-C0AX01UR-8625CSQL},04/29/2010 07:57:55,HXL0968,PC-0623,Disconnect
104779,{C9A0-J0QE46BC-0440TTYQ},04/30/2010 08:12:39,HXL0968,PC-0623,Connect
104809,{S0S6-L5KG33OJ-2782SKBV},04/30/2010 08:30:20,HXL0968,PC-0623,Disconnect
105104,{Q2J3-L1CQ50YZ-9407WZXT},04/30/2010 10:51:56,HXL0968,PC-0623,Connect
105133,{O3K6-Q1BJ77LF-2181VGNS},04/30/2010 11:11:40,HXL0968,PC-0623,Disconnect
105210,{E8J5-G5IS75LL-0081NCFP},04/30/2010 11:51:41,HXL0968,PC-0623,Connect
105268,{M6H3-L0LT15EI-7925MJLX},04/30/2010 12:13:51,HXL0968,PC-0623,Disconnect
106278,{Q9E4-P5CM75GY-4132GGCU},05/03/2010 09:33:34,HXL0968,PC-0623,Connect
106341,{I2P9-P8YQ81JE-7796VCTP},05/03/2010 10:09:08,HXL0968,PC-0623,Disconnect
107369,{B6P3-Z1MU55MI-7714PPQU},05/04/2010 08:58:07,HXL0968,PC-0623,Connect
107477,{D8M9-M5NU02ZX-8203JPVI},05/04/2010 09:51:56,HXL0968,PC-0623,Disconnect
108060,{D8Y4-A3MV59ZI-3879QASI},05/04/2010 14:55:34,HXL0968,PC-0623,Connect
108141,{C8J0-J2YG05QL-8269VDEO},05/04/2010 15:28:33,HXL0968,PC-0623,Disconnect
108503,{L2O5-T0AF43FN-3064ALKC},05/05/2010 08:02:25,HXL0968,PC-0623,Connect
108530,{X5C0-X6EZ26SS-4385JAGC},05/05/2010 08:23:22,HXL0968,PC-0623,Disconnect
108718,{A6T5-H3MZ30UX-7826FPAD},05/05/2010 09:57:11,HXL0968,PC-0623,Connect
108840,{V7S4-R0SE24UE-3206ZQMB},05/05/2010 11:09:08,HXL0968,PC-0623,Disconnect
109000,{X2T9-Q3MO00EX-2942CZRM},05/05/2010 12:42:11,HXL0968,PC-0623,Connect
109114,{Q0X3-K1WT29GI-7396YJGP},05/05/2010 13:49:22,HXL0968,PC-0623,Disconnect
109197,{O5V9-Z9YH36MO-1686XRYF},05/05/2010 14:25:05,HXL0968,PC-0623,Connect
109248,{P1T0-Y9JS67RK-9328INNX},05/05/2010 14:44:59,HXL0968,PC-0623,Disconnect
111187,{V0K5-Q1DW13GD-8275RLUN},05/07/2010 10:36:27,HXL0968,PC-0623,Connect
111272,{P5Q9-P4ZS57QZ-5324AIWW},05/07/2010 11:16:03,HXL0968,PC-0623,Disconnect
111431,{M2V2-A9VE96GR-2668XFBY},05/07/2010 12:45:57,HXL0968,PC-0623,Connect
111522,{I2N3-S4UW25FX-7203BEKX},05/07/2010 13:27:30,HXL0968,PC-0623,Disconnect
112634,{S7V9-X1SF74WE-5143KKDJ},05/10/2010 10:07:31,HXL0968,PC-0623,Connect
112750,{T3V4-P5XL83GD-4049OMKL},05/10/2010 11:06:56,HXL0968,PC-0623,Disconnect
113535,{I8B7-O7BY56UX-5812QIUM},05/11/2010 07:24:22,HXL0968,PC-0623,Connect
113537,{L4T9-N7LK04RS-3114OOUH},05/11/2010 07:27:27,HXL0968,PC-0623,Disconnect
113621,{P9X4-Q5ZM66TF-3955CCEB},05/11/2010 08:36:53,HXL0968,PC-0623,Connect
113647,{T6K9-V4FM32KM-5126SJBO},05/11/2010 08:46:30,HXL0968,PC-0623,Disconnect
114039,{Z5V9-S3TW25PJ-9575YYIE},05/11/2010 12:37:21,HXL0968,PC-0623,Connect
114130,{Y3Y1-J0LP67SB-2079MGWO},05/11/2010 13:29:20,HXL0968,PC-0623,Disconnect
115244,{L1U0-I4TP70JE-8048YBSB},05/12/2010 12:14:31,HXL0968,PC-0623,Connect
115362,{O2U2-Q9JB30ZX-2960FKIX},05/12/2010 13:27:18,HXL0968,PC-0623,Disconnect
116033,{Q2P8-W1OP51BM-3824QDML},05/13/2010 08:32:44,HXL0968,PC-0623,Connect
116079,{O2A7-U9TI22QL-5939ZGZR},05/13/2010 08:58:53,HXL0968,PC-0623,Disconnect
116571,{M7Z5-U6PQ67RE-9500SSTN},05/13/2010 13:30:26,HXL0968,PC-0623,Connect
116615,{P8N5-P2NF00XC-1850GAXZ},05/13/2010 13:47:47,HXL0968,PC-0623,Disconnect
118040,{G7P0-E5YO82QO-7493PQPP},05/14/2010 15:26:15,HXL0968,PC-0623,Connect
118051,{K6E5-G0FC38VX-5399SQJF},05/14/2010 15:31:36,HXL0968,PC-0623,Disconnect
118760,{N7J0-G9QI55WF-0375WRQG},05/17/2010 09:31:09,HXL0968,PC-0623,Connect
118820,{O5H6-L6CD82OG-8588VUUB},05/17/2010 09:55:41,HXL0968,PC-0623,Disconnect
120043,{Q8N4-B2WF42OQ-9212FODT},05/18/2010 10:08:02,HXL0968,PC-0623,Connect
120228,{K5S3-R1SN38CA-3565KDWJ},05/18/2010 11:41:57,HXL0968,PC-0623,Disconnect
120369,{J2Q4-Q0DG26BW-4491FWFI},05/18/2010 12:57:31,HXL0968,PC-0623,Connect
120392,{D4I7-D3HP58JJ-8157JXGT},05/18/2010 13:05:28,HXL0968,PC-0623,Disconnect
120682,{B8M0-Y3PA00LM-7155PSCL},05/18/2010 15:29:40,HXL0968,PC-0623,Connect
120758,{M7M9-Q4PE41SD-6036NGCN},05/18/2010 16:04:10,HXL0968,PC-0623,Disconnect
120967,{J0N3-G9IY30GN-9332XVWK},05/19/2010 07:30:12,HXL0968,PC-0623,Connect
120981,{W8V6-T4WL25SE-3065YZKP},05/19/2010 07:50:38,HXL0968,PC-0623,Disconnect
120989,{E0C5-R7MV98GN-9930QAIT},05/19/2010 07:55:17,HXL0968,PC-0623,Connect
121245,{F5D4-L8DX31RG-7282GOCK},05/19/2010 10:04:01,HXL0968,PC-0623,Disconnect
121308,{R6O1-H9FX77LX-8473YKAZ},05/19/2010 10:38:46,HXL0968,PC-0623,Connect
121418,{H8F4-O0YA30GQ-0757JQSL},05/19/2010 11:37:48,HXL0968,PC-0623,Disconnect
121708,{S0N1-H4LU06VD-7561MAUM},05/19/2010 14:14:43,HXL0968,PC-0623,Connect
121965,{J0C8-F8XU14RK-5009ILSB},05/19/2010 16:14:06,HXL0968,PC-0623,Disconnect
123106,{H9G1-H5CN63MI-1153ABBA},05/20/2010 15:42:37,HXL0968,PC-0623,Connect
123142,{Z4D3-L5LL13MA-2326ZZIA},05/20/2010 15:59:13,HXL0968,PC-0623,Disconnect
123144,{C7X1-B2TO00KC-5006YCEL},05/20/2010 15:59:43,HXL0968,PC-0623,Connect
123151,{V0U8-E2GX62GM-8973ONOR},05/20/2010 16:03:16,HXL0968,PC-0623,Disconnect
123445,{M4S8-W2GO06YM-7474MJXO},05/21/2010 08:37:09,HXL0968,PC-0623,Connect
123567,{S2B0-F4ET56LI-5902UOYV},05/21/2010 09:30:09,HXL0968,PC-0623,Disconnect
124817,{T5Q3-L3LC40FA-4171DMTC},05/24/2010 08:27:34,HXL0968,PC-0623,Connect
124821,{D2X8-O6AH10CB-7930YZNU},05/24/2010 08:30:30,HXL0968,PC-0623,Disconnect
125266,{B6L7-N3QM53HT-5492RWXO},05/24/2010 12:48:59,HXL0968,PC-0623,Connect
125320,{A9R1-H6XI54LN-9632EZEC},05/24/2010 13:19:43,HXL0968,PC-0623,Disconnect
126115,{R9A6-M8ZA16OB-8706FETH},05/25/2010 09:26:42,HXL0968,PC-0623,Connect
126131,{U3E9-P9CF08ZU-9184FQDB},05/25/2010 09:32:40,HXL0968,PC-0623,Disconnect
126511,{D3Y3-D8AA60VR-5524KHLO},05/25/2010 13:03:28,HXL0968,PC-0623,Connect
126517,{B1P5-Y3UH49JR-5353ZIEB},05/25/2010 13:05:52,HXL0968,PC-0623,Disconnect
126555,{G5N7-Z7IM85RL-2451GRIO},05/25/2010 13:22:28,HXL0968,PC-0623,Connect
126627,{B3U6-W8BR29YC-5533GUKQ},05/25/2010 14:01:38,HXL0968,PC-0623,Disconnect
127217,{T8B4-V4GK11JO-3532MWFC},05/26/2010 08:34:28,HXL0968,PC-0623,Connect
127224,{J5P8-D6UP99DT-0000EOXR},05/26/2010 08:37:49,HXL0968,PC-0623,Disconnect
127580,{A4H0-A8JS83CY-0439ACEI},05/26/2010 11:19:28,HXL0968,PC-0623,Connect
127586,{J9U2-J8AZ98LY-0894KGAO},05/26/2010 11:22:25,HXL0968,PC-0623,Disconnect
128911,{C9L1-T8KD51GI-9194KKYX},05/27/2010 13:11:44,HXL0968,PC-0623,Connect
128930,{U6C9-A1ZD88ID-7520QWBS},05/27/2010 13:22:43,HXL0968,PC-0623,Disconnect
129910,{O2B1-I2UP97XB-4699SAZK},05/28/2010 11:36:29,HXL0968,PC-0623,Connect
129994,{E3Z6-P3YI49AJ-2114UDFT},05/28/2010 12:28:14,HXL0968,PC-0623,Disconnect
131121,{V9X7-U1TD42NA-8285FKDJ},06/01/2010 08:03:08,HXL0968,PC-0623,Connect
131135,{U9V5-F8WO50ZG-6489CBUL},06/01/2010 08:19:31,HXL0968,PC-0623,Disconnect
131408,{S1B1-Q8GT23OF-7847JVVR},06/01/2010 10:37:05,HXL0968,PC-0623,Connect
131446,{D8O7-H8EN26HZ-6541JUIB},06/01/2010 10:55:12,HXL0968,PC-0623,Disconnect
131562,{E6A1-R6BR33LV-8401EEMK},06/01/2010 12:02:46,HXL0968,PC-0623,Connect
131679,{G1E0-Z4QS59QM-5911JTBW},06/01/2010 13:03:51,HXL0968,PC-0623,Disconnect
131897,{Y2Y0-Z7SX04PL-2827JDFH},06/01/2010 14:47:08,HXL0968,PC-0623,Connect
131953,{H6F4-G0VO28YI-1740FNLB},06/01/2010 15:07:58,HXL0968,PC-0623,Disconnect
132304,{H0D0-G2US93JB-0425REIO},06/02/2010 07:50:34,HXL0968,PC-0623,Connect
132355,{Q4F7-V1AP18WB-4865XXTL},06/02/2010 08:36:22,HXL0968,PC-0623,Disconnect
132721,{T4O0-N1VG57QI-7111OLRC},06/02/2010 11:59:48,HXL0968,PC-0623,Connect
132734,{N3L7-G5VL99UT-4322WIQX},06/02/2010 12:05:58,HXL0968,PC-0623,Disconnect
133610,{G1I0-U7VY85PG-8036PDNL},06/03/2010 08:39:51,HXL0968,PC-0623,Connect
133646,{A2B1-Q1JR18WX-1365HTDE},06/03/2010 08:57:27,HXL0968,PC-0623,Disconnect
133786,{D4Q5-Q0TS90DR-8197UUOM},06/03/2010 09:59:19,HXL0968,PC-0623,Connect
133830,{L8Q5-Z3UU33QO-0598LUGP},06/03/2010 10:22:43,HXL0968,PC-0623,Disconnect
134103,{P8B8-M2KG19OW-3349ESXL},06/03/2010 13:15:52,HXL0968,PC-0623,Connect
134171,{E6M1-B9UF91EJ-7739YWQI},06/03/2010 13:51:20,HXL0968,PC-0623,Disconnect
134939,{S5R9-D7US92NA-9170PZKR},06/04/2010 10:01:17,HXL0968,PC-0623,Connect
134961,{E8O7-T1KH78UW-9206XPAX},06/04/2010 10:13:51,HXL0968,PC-0623,Disconnect
135085,{Z4L6-T8MG44MH-0579VLEQ},06/04/2010 11:03:40,HXL0968,PC-0623,Connect
135097,{D5X1-Y3KV03BF-1135UOPN},06/04/2010 11:07:10,HXL0968,PC-0623,Disconnect
135359,{U1W9-C4MC01CG-6905DJQD},06/04/2010 13:43:33,HXL0968,PC-0623,Connect
135369,{E6T2-M3XP96JD-9773KHBF},06/04/2010 13:45:53,HXL0968,PC-0623,Disconnect
135524,{Q2A2-X3OE17GZ-1185SFTD},06/04/2010 15:01:41,HXL0968,PC-0623,Connect
135544,{U5I5-O3OX82LL-1739MOVI},06/04/2010 15:10:25,HXL0968,PC-0623,Disconnect
136310,{S1B9-I6CD47BH-0618BZHC},06/07/2010 08:58:59,HXL0968,PC-0623,Connect
136324,{W1S9-R1GZ55CD-5759GMGX},06/07/2010 09:04:58,HXL0968,PC-0623,Disconnect
136603,{I8S2-D3ND36EM-3784IUBQ},06/07/2010 11:26:29,HXL0968,PC-0623,Connect
136617,{E1J9-P7VG04YB-0262KDOL},06/07/2010 11:35:00,HXL0968,PC-0623,Disconnect
136747,{Z1W4-X7IY99KD-1634YSUW},06/07/2010 12:44:32,HXL0968,PC-0623,Connect
136755,{K6R4-G6GS33AG-6310NCND},06/07/2010 12:48:18,HXL0968,PC-0623,Disconnect
137381,{A3I1-H4JH05KK-9790CWQM},06/08/2010 07:51:54,HXL0968,PC-0623,Connect
137424,{M7E2-V0MH41UI-3983PTJV},06/08/2010 08:32:12,HXL0968,PC-0623,Disconnect
138288,{W4L2-H0OK17UT-8699NXQH},06/08/2010 15:51:35,HXL0968,PC-0623,Connect
138303,{P2K9-A0QZ92WX-7456BSFS},06/08/2010 16:02:03,HXL0968,PC-0623,Disconnect
139116,{J3A0-K9MU56MY-6745DOTS},06/09/2010 13:13:09,HXL0968,PC-0623,Connect
139178,{E5O1-Q1NK89YQ-3317EPTU},06/09/2010 13:47:01,HXL0968,PC-0623,Disconnect
139264,{J1M1-K9BC60XB-0220EVHN},06/09/2010 14:23:13,HXL0968,PC-0623,Connect
139417,{A6L0-D2MW04GF-5683CZVP},06/09/2010 15:30:05,HXL0968,PC-0623,Disconnect
139790,{U4B3-S3BN65WY-6451ZOOU},06/10/2010 08:31:03,HXL0968,PC-0623,Connect
139890,{U2A4-W3LQ45AF-9683DMHN},06/10/2010 09:25:36,HXL0968,PC-0623,Disconnect
141231,{X1L7-G4IY63BX-7164VRHM},06/11/2010 11:34:09,HXL0968,PC-0623,Connect
141247,{M6I8-R5GF90GR-7739CCRX},06/11/2010 11:41:52,HXL0968,PC-0623,Disconnect
141414,{A2C7-H2ID51PC-8094LQWU},06/11/2010 13:17:05,HXL0968,PC-0623,Connect
141597,{J9O7-M2GE15RQ-4830YGSR},06/11/2010 14:28:58,HXL0968,PC-0623,Disconnect
142335,{E9R6-U9LL92JL-1644LLQY},06/14/2010 08:09:02,HXL0968,PC-0623,Connect
142463,{I1O7-V1OV86SC-0124UUGK},06/14/2010 09:17:29,HXL0968,PC-0623,Disconnect
143691,{Z3U1-T1IJ73YK-1827LRRY},06/15/2010 09:15:06,HXL0968,PC-0623,Connect
143694,{M2R8-G4AM30FR-6057REPL},06/15/2010 09:17:22,HXL0968,PC-0623,Disconnect
144123,{E5N8-A4GL95XR-4240HTYU},06/15/2010 13:28:36,HXL0968,PC-0623,Connect
144221,{Y6U0-N1DY40NH-1088KVRW},06/15/2010 14:16:49,HXL0968,PC-0623,Disconnect
145068,{V8Y9-B5NB19UG-7319DUZW},06/16/2010 10:50:52,HXL0968,PC-0623,Connect
145105,{R0H2-B5GG08YO-2136VDPE},06/16/2010 11:09:57,HXL0968,PC-0623,Disconnect
145401,{O2H6-H8SQ33NC-6142ZHQN},06/16/2010 14:03:28,HXL0968,PC-0623,Connect
145560,{N5S9-Z3WL28OH-5854ZAQJ},06/16/2010 15:14:29,HXL0968,PC-0623,Disconnect
145890,{H3F3-M3EL59BV-2010ZGEP},06/17/2010 07:48:07,HXL0968,PC-0623,Connect
145909,{G8I6-Z2YL88IF-1993ZXRT},06/17/2010 08:16:00,HXL0968,PC-0623,Disconnect
146239,{X6P0-T2IS79UJ-2607XTSK},06/17/2010 10:57:31,HXL0968,PC-0623,Connect
146280,{P4F0-I1BA31IS-3970YNNX},06/17/2010 11:22:08,HXL0968,PC-0623,Disconnect
146287,{W9X9-S8VT64TH-9294ZLSX},06/17/2010 11:25:47,HXL0968,PC-0623,Connect
146325,{M5J5-F3WL44JR-7651BZVI},06/17/2010 11:51:31,HXL0968,PC-0623,Disconnect
146642,{W6E1-F0LI61WL-1787EAMP},06/17/2010 14:43:13,HXL0968,PC-0623,Connect
146644,{S2W6-H6BF55ZN-3519LCPF},06/17/2010 14:44:15,HXL0968,PC-0623,Disconnect
147176,{Y7J4-W5NZ04YX-8875UUGD},06/18/2010 09:26:16,HXL0968,PC-0623,Connect
147188,{R2F7-R5QN69FR-6360QXWQ},06/18/2010 09:28:50,HXL0968,PC-0623,Disconnect
147596,{U2A7-P1BJ94LG-6111IZUO},06/18/2010 12:43:26,HXL0968,PC-0623,Connect
147631,{K8D3-F6GV23TK-2565AFPA},06/18/2010 13:04:30,HXL0968,PC-0623,Disconnect
148506,{C2H0-Q9ZQ33US-9737KOEH},06/21/2010 07:08:00,HXL0968,PC-0623,Connect
148507,{J1X6-C9TH81YI-7799WXWE},06/21/2010 07:10:16,HXL0968,PC-0623,Disconnect
148508,{U7B5-N0SS10KH-8224CUTW},06/21/2010 07:10:42,HXL0968,PC-0623,Connect
148512,{S8Y5-H3AE72RZ-4154JEOV},06/21/2010 07:15:02,HXL0968,PC-0623,Disconnect
148514,{Z7B7-S1LG46OR-3686GZIK},06/21/2010 07:21:06,HXL0968,PC-0623,Connect
148519,{B5V6-W0VP64NE-0498MQYP},06/21/2010 07:25:56,HXL0968,PC-0623,Disconnect
150270,{W6L5-O1GX15UW-1052IWKZ},06/22/2010 13:35:40,HXL0968,PC-0623,Connect
150280,{V3M2-Z6RQ59LK-4740LYFL},06/22/2010 13:40:30,HXL0968,PC-0623,Disconnect
150361,{D9O1-C2WT19XD-1802HJPE},06/22/2010 14:23:33,HXL0968,PC-0623,Connect
150394,{M0R1-C7CN38VQ-6854EQNF},06/22/2010 14:41:58,HXL0968,PC-0623,Disconnect
151689,{B5G1-Q1YU54BP-3085AYFA},06/23/2010 15:26:48,HXL0968,PC-0623,Connect
151695,{U4B7-L9UV36VS-2696OMYC},06/23/2010 15:27:41,HXL0968,PC-0623,Disconnect
152336,{Q7F8-Y2IK60XM-6615HFWZ},06/24/2010 10:41:01,HXL0968,PC-0623,Connect
152399,{K9I5-O6XL55LT-5911KPRW},06/24/2010 11:17:38,HXL0968,PC-0623,Disconnect
152739,{Y3R4-T4TM50HW-8412URTP},06/24/2010 14:35:34,HXL0968,PC-0623,Connect
152834,{X3X7-S6WK97DQ-2471NFJZ},06/24/2010 15:27:01,HXL0968,PC-0623,Disconnect
153840,{Y4M3-P6FZ38FR-0548SAHL},06/25/2010 14:04:03,HXL0968,PC-0623,Connect
153845,{M8O8-I8BW30FW-4239YPYU},06/25/2010 14:07:05,HXL0968,PC-0623,Disconnect
154735,{C2B0-V4TU16VB-3341ECOO},06/28/2010 09:29:34,HXL0968,PC-0623,Connect
154753,{X6U0-C3YK09DI-0987AMKH},06/28/2010 09:38:08,HXL0968,PC-0623,Disconnect
154783,{B7B6-X7OO81AE-7202XCXH},06/28/2010 09:45:50,HXL0968,PC-0623,Connect
154789,{V7R7-Y5FE81WI-9339OHSU},06/28/2010 09:47:29,HXL0968,PC-0623,Disconnect
156163,{M5V3-Z4IZ25MY-3851AYEK},06/29/2010 11:30:45,HXL0968,PC-0623,Connect
156217,{C3C2-Z0SW98UY-8530MJSC},06/29/2010 12:09:03,HXL0968,PC-0623,Disconnect
156956,{N9V2-V5GP67XF-4456UVCV},06/30/2010 07:56:46,HXL0968,PC-0623,Connect
156988,{K4I7-U2FB26WZ-3350NMAD},06/30/2010 08:27:49,HXL0968,PC-0623,Disconnect
157051,{Z0X7-X6NQ40QN-8959OLHC},06/30/2010 08:57:13,HXL0968,PC-0623,Connect
157075,{S7S3-W0BD28CV-7648CFXX},06/30/2010 09:07:18,HXL0968,PC-0623,Disconnect
157107,{E5X8-N6PI35UF-1111BUAT},06/30/2010 09:22:37,HXL0968,PC-0623,Connect
157134,{H0G9-R2WI40EG-6574LHLK},06/30/2010 09:34:34,HXL0968,PC-0623,Disconnect
158598,{F9A4-A4QX45OC-5563SVHP},07/01/2010 11:50:19,HXL0968,PC-0623,Connect
158692,{O7T8-O6WV04OR-3900JHFK},07/01/2010 12:57:11,HXL0968,PC-0623,Disconnect
158740,{S2X9-H5NG81BZ-8851CTMN},07/01/2010 13:23:29,HXL0968,PC-0623,Connect
158743,{D1N9-I5FZ01JS-8807LTRE},07/01/2010 13:24:09,HXL0968,PC-0623,Disconnect
158987,{Q9R2-U4CM53PQ-7250ZSXL},07/01/2010 15:17:46,HXL0968,PC-0623,Connect
159095,{O1F1-M8BV63HR-5746RNEQ},07/01/2010 16:02:05,HXL0968,PC-0623,Disconnect
159401,{K0H2-E1HA70WQ-3656FYFB},07/02/2010 08:32:30,HXL0968,PC-0623,Connect
159456,{X1L7-A3YX96SS-2801ASGG},07/02/2010 09:07:34,HXL0968,PC-0623,Disconnect
159707,{L2E3-H1AJ48LV-3671MSHN},07/02/2010 11:24:43,HXL0968,PC-0623,Connect
159753,{T1Z1-A3TD02QY-9555EJLC},07/02/2010 11:47:24,HXL0968,PC-0623,Disconnect
160228,{V8V9-F9CV63GT-0685GAMG},07/02/2010 15:33:58,HXL0968,PC-0623,Connect
160284,{F7N2-H3HC83WL-7462IKVU},07/02/2010 15:58:01,HXL0968,PC-0623,Disconnect
160844,{S1C5-B0AN18YK-9604UVBG},07/06/2010 07:32:43,HXL0968,PC-0623,Connect
160875,{M3A8-O7AK91PW-3090SIRQ},07/06/2010 08:23:38,HXL0968,PC-0623,Disconnect
160996,{I9Q1-Z8ZQ75NG-0316NXDT},07/06/2010 09:28:45,HXL0968,PC-0623,Connect
