,id,date,user,pc,activity
338992,{R3I8-P6KW33AR-3502DPPP},07/06/2010 16:29:00,HXL0968,PC-0623,Logoff
340174,{X9E3-X8ZA96QW-7879BWVT},07/07/2010 07:19:00,HXL0968,PC-0623,Logon
341582,{S6F7-O6EE04GI-5653VNFZ},07/07/2010 16:15:00,HXL0968,PC-0623,Logoff
342552,{M2M3-B0DT03NB-9096LHHH},07/08/2010 07:02:00,HXL0968,PC-0623,Logon
343988,{E9A4-A5HA68DR-7117ICEG},07/08/2010 16:10:00,HXL0968,PC-0623,Logoff
345168,{D8Y9-U2BK31TG-8275WEGA},07/09/2010 07:18:00,HXL0968,PC-0623,Logon
346559,{H1S4-L7OS82QE-1883PBUQ},07/09/2010 16:10:00,HXL0968,PC-0623,Logoff
347891,{T1H8-Q2RS60SI-8434ZZJE},07/12/2010 07:06:00,HXL0968,PC-0623,Logon
349302,{T0H8-I5WD71FI-4522EARL},07/12/2010 16:05:00,HXL0968,PC-0623,Logoff
350454,{U1H3-Y4FS00NB-7938LFUO},07/13/2010 07:22:00,HXL0968,PC-0623,Logon
351845,{T5B6-U0GU21TS-0357NVSS},07/13/2010 16:16:00,HXL0968,PC-0623,Logoff
352924,{W5D3-L5WO82OG-5904CYNY},07/14/2010 07:18:00,HXL0968,PC-0623,Logon
354341,{O9C2-U5GI36WZ-6591DKTH},07/14/2010 16:14:00,HXL0968,PC-0623,Logoff
355428,{U7L5-Z5VN71FB-4378VFAA},07/15/2010 07:21:00,HXL0968,PC-0623,Logon
356824,{R2H2-F0GA31FL-7509NIUF},07/15/2010 16:23:00,HXL0968,PC-0623,Logoff
357994,{X8X9-Y5NO28AV-0991SYFS},07/16/2010 07:24:00,HXL0968,PC-0623,Logon
359349,{F1A2-Z7KX10DW-0095SUKN},07/16/2010 16:06:00,HXL0968,PC-0623,Logoff
360760,{P9U8-R0YS28VS-9242LJMK},07/19/2010 07:23:00,HXL0968,PC-0623,Logon
362113,{R0X4-U7YS19HV-2628WIXZ},07/19/2010 16:05:00,HXL0968,PC-0623,Logoff
363249,{D1M2-Z6SA57BW-1769HCIZ},07/20/2010 07:21:00,HXL0968,PC-0623,Logon
364618,{A1T5-Q3DM16IE-5378EKEZ},07/20/2010 16:09:00,HXL0968,PC-0623,Logoff
365817,{W7B1-R3UU70ZP-5391TTJT},07/21/2010 07:23:00,HXL0968,PC-0623,Logon
367150,{H4N5-Q1IK58NT-7465GDIW},07/21/2010 16:12:00,HXL0968,PC-0623,Logoff
368220,{E6I5-Q5QU85MH-7691DNKJ},07/22/2010 07:07:00,HXL0968,PC-0623,Logon
369597,{C3W1-Q6RI78AS-0267GDQV},07/22/2010 16:19:00,HXL0968,PC-0623,Logoff
370795,{I4D4-E3NS90TF-6206SZIU},07/23/2010 07:24:00,HXL0968,PC-0623,Logon
372125,{B9M6-I8DC73PX-6571YENU},07/23/2010 16:10:00,HXL0968,PC-0623,Logoff
373515,{E3B1-D2DM88TQ-5333AYSY},07/26/2010 07:17:00,HXL0968,PC-0623,Logon
374862,{L1L1-Y0RD98OR-1504CKOI},07/26/2010 16:07:00,HXL0968,PC-0623,Logoff
375994,{Z7U6-T0FI59UH-5086XLSU},07/27/2010 07:24:00,HXL0968,PC-0623,Logon
377343,{C9A9-D0NF95ZZ-0537GHKN},07/27/2010 16:10:00,HXL0968,PC-0623,Logoff
378451,{U2J9-I9ZD93QV-8439OKMD},07/28/2010 07:26:00,HXL0968,PC-0623,Logon
379777,{W1U1-L5VN55FF-9902MJBH},07/28/2010 16:08:00,HXL0968,PC-0623,Logoff
380902,{U6N0-P1OT79TB-7457BYEN},07/29/2010 07:12:00,HXL0968,PC-0623,Logon
382249,{X4O4-P1LH69EP-6054WMLC},07/29/2010 16:24:00,HXL0968,PC-0623,Logoff
383453,{Z1Y6-X9IM89EY-2186CHLZ},07/30/2010 07:26:00,HXL0968,PC-0623,Logon
384767,{L7E1-I3KV15KW-4507YPEH},07/30/2010 16:07:00,HXL0968,PC-0623,Logoff
386083,{X9A6-I7VT16ZN-7175COKR},08/02/2010 07:11:00,HXL0968,PC-0623,Logon
387473,{K0N1-X1MB92SQ-6709AMGH},08/02/2010 16:21:00,HXL0968,PC-0623,Logoff
388584,{L2N8-H3NV65YP-6230NDPK},08/03/2010 07:15:00,HXL0968,PC-0623,Logon
390020,{O5J4-R4BW43GJ-9321UBAK},08/03/2010 16:21:00,HXL0968,PC-0623,Logoff
391142,{Q7N2-H6QO95QE-6981XGJA},08/04/2010 07:23:00,HXL0968,PC-0623,Logon
392403,{F2V9-N0DZ00OB-5737ZFZG},08/04/2010 16:19:00,HXL0968,PC-0623,Logoff
393564,{X4M4-W4QT19VX-6823HOKV},08/05/2010 07:19:00,HXL0968,PC-0623,Logon
394904,{E1N7-K9UX54LM-8637ZYLF},08/05/2010 16:04:00,HXL0968,PC-0623,Logoff
395985,{Y8H7-O9PS18IZ-0366RUYB},08/06/2010 07:17:00,HXL0968,PC-0623,Logon
397412,{Y2H1-A0VJ26BG-4882FPZU},08/06/2010 16:14:00,HXL0968,PC-0623,Logoff
398661,{F6W8-Z1PZ36SP-2870SQOI},08/09/2010 07:03:00,HXL0968,PC-0623,Logon
400180,{J3C2-Z4ZN92SL-6627MFRE},08/09/2010 16:28:00,HXL0968,PC-0623,Logoff
401208,{D3E5-O4LF02JE-1388RWJW},08/10/2010 07:13:00,HXL0968,PC-0623,Logon
402589,{H5H5-R7QL34PU-8425WDQZ},08/10/2010 16:09:00,HXL0968,PC-0623,Logoff
403653,{Q3G2-A7AD22KF-8586WBAU},08/11/2010 07:15:00,HXL0968,PC-0623,Logon
405067,{I3D1-H6AJ24VY-9616VFNC},08/11/2010 16:15:00,HXL0968,PC-0623,Logoff
406164,{P9X1-L8VX03LC-5835EXXR},08/12/2010 07:13:00,HXL0968,PC-0623,Logon
407511,{X0M7-U1TI38FF-3894GBJZ},08/12/2010 16:25:00,HXL0968,PC-0623,Logoff
408717,{I7V4-W0NB30DJ-6177EPYI},08/13/2010 07:23:00,HXL0968,PC-0623,Logon
410032,{Y1B8-K7EE43VM-4490EBVV},08/13/2010 16:08:00,HXL0968,PC-0623,Logoff
411416,{F4M3-B1DW79SI-8029GKBO},08/16/2010 07:22:00,HXL0968,PC-0623,Logon
412762,{J1X0-I2FN92FH-3892ACID},08/16/2010 16:22:00,HXL0968,PC-0623,Logoff
413930,{O7T1-Z5DM08XL-8913HBUA},08/17/2010 07:23:00,HXL0968,PC-0623,Logon
415282,{F7N4-J9QL14BT-1317BYZO},08/17/2010 16:13:00,HXL0968,PC-0623,Logoff
416325,{B7R2-B2BB56DM-4390PIGW},08/18/2010 07:08:00,HXL0968,PC-0623,Logon
417670,{R7Y0-J7EX78CM-3471EIUO},08/18/2010 16:21:00,HXL0968,PC-0623,Logoff
418853,{W7I5-J7YJ79TL-9473KQFE},08/19/2010 07:09:00,HXL0968,PC-0623,Logon
420232,{V7B5-F7IV98GM-0073XBNE},08/19/2010 16:22:00,HXL0968,PC-0623,Logoff
421292,{B6E7-J1NA95ET-0802LQNE},08/20/2010 07:15:00,HXL0968,PC-0623,Logon
422705,{W6J6-T3OR93FM-3429CXOB},08/20/2010 16:10:00,HXL0968,PC-0623,Logoff
424075,{P8N2-A7WS91ME-2100PDAD},08/23/2010 07:04:00,HXL0968,PC-0623,Logon
425410,{J3A1-F2XT57ED-0412DZMZ},08/23/2010 16:15:00,HXL0968,PC-0623,Logoff
426528,{R4C2-B9ZD45IW-6348RYHL},08/24/2010 07:17:00,HXL0968,PC-0623,Logon
427905,{A7I7-Q2SK83PX-2561TKNT},08/24/2010 16:06:00,HXL0968,PC-0623,Logoff
428997,{G4H0-B7XC20GS-2047DIMA},08/25/2010 07:26:00,HXL0968,PC-0623,Logon
430321,{D8Z1-T9ZR94RV-5025FWUP},08/25/2010 16:12:00,HXL0968,PC-0623,Logoff
431400,{H4D0-L7CR43XF-1501IIRO},08/26/2010 07:23:00,HXL0968,PC-0623,Logon
432748,{G1A0-I0SM26NP-1359CAQZ},08/26/2010 16:11:00,HXL0968,PC-0623,Logoff
433759,{B3Q6-X5LL32UE-0622VFUK},08/27/2010 07:12:00,HXL0968,PC-0623,Logon
435214,{S9P8-H9NF16LG-4874QJOY},08/27/2010 16:14:00,HXL0968,PC-0623,Logoff
436542,{Z9P8-M1QW65LZ-6950AIXQ},08/30/2010 07:21:00,HXL0968,PC-0623,Logon
437861,{S9Q8-Q3LV91AP-3056XJQG},08/30/2010 16:08:00,HXL0968,PC-0623,Logoff
438880,{G7G4-N3PN18JW-8398BRJI},08/31/2010 07:17:00,HXL0968,PC-0623,Logon
440254,{M2V1-O6GS96CB-0114JBBS},08/31/2010 16:05:00,HXL0968,PC-0623,Logoff
441279,{P5S5-W8HB02LR-8562RWBJ},09/01/2010 07:16:00,HXL0968,PC-0623,Logon
442679,{N0L3-R2GR50PO-3409OQJO},09/01/2010 16:10:00,HXL0968,PC-0623,Logoff
443708,{Q6B8-B9MW49MS-0098XXHG},09/02/2010 07:13:00,HXL0968,PC-0623,Logon
445081,{T8M2-D3SB18SJ-5395NYJH},09/02/2010 16:17:00,HXL0968,PC-0623,Logoff
446114,{C0O5-X0BD01QL-4786LQUG},09/03/2010 07:00:00,HXL0968,PC-0623,Logon
447524,{Z0I0-E1CG41MH-9377TVPH},09/03/2010 16:12:00,HXL0968,PC-0623,Logoff
449060,{X6B3-I5OL72GR-1759HYAP},09/07/2010 07:17:00,HXL0968,PC-0623,Logon
450348,{B1K5-S9TY36KM-3011SYWK},09/07/2010 16:27:00,HXL0968,PC-0623,Logoff
451489,{W2T6-R7AI87OS-0602OYST},09/08/2010 07:24:00,HXL0968,PC-0623,Logon
452831,{L4Z1-S6TK99PH-5659FYFG},09/08/2010 16:13:00,HXL0968,PC-0623,Logoff
453779,{E0B4-U5SN32EN-1957YZWK},09/09/2010 07:01:00,HXL0968,PC-0623,Logon
455261,{E7M1-I8IL42IO-0479BHAV},09/09/2010 16:30:00,HXL0968,PC-0623,Logoff
456327,{S4W7-R6HA40MT-3288BUGS},09/10/2010 07:22:00,HXL0968,PC-0623,Logon
457631,{Z1E3-E6RG32DP-4029DLME},09/10/2010 16:07:00,HXL0968,PC-0623,Logoff
459001,{J6R1-P8RH89KF-4053AUMI},09/13/2010 07:09:00,HXL0968,PC-0623,Logon
460303,{L0T3-Q3FL12CD-5546LKPV},09/13/2010 16:16:00,HXL0968,PC-0623,Logoff
461384,{H3X9-T4LG10CO-1546PTKZ},09/14/2010 07:04:00,HXL0968,PC-0623,Logon
462788,{R9D3-S3SG00AO-1496ROMW},09/14/2010 16:30:00,HXL0968,PC-0623,Logoff
463940,{L1L4-R6EY35WM-1530UODM},09/15/2010 07:11:00,HXL0968,PC-0623,Logon
465285,{A2V5-T2GS06VG-2725WROW},09/15/2010 16:26:00,HXL0968,PC-0623,Logoff
466336,{S1T6-M3FH40UF-6280EDRS},09/16/2010 07:17:00,HXL0968,PC-0623,Logon
467670,{D6D5-F0HQ92ER-6408TYFJ},09/16/2010 16:05:00,HXL0968,PC-0623,Logoff
468737,{R4M0-T6EC51PJ-8916XWEV},09/17/2010 07:16:00,HXL0968,PC-0623,Logon
470062,{L3A2-R8WZ39DS-2051GKAW},09/17/2010 16:10:00,HXL0968,PC-0623,Logoff
471468,{Z5H4-P7NC69CF-5667ZWNE},09/20/2010 07:14:00,HXL0968,PC-0623,Logon
472833,{W5J6-H3EN81EG-2140CBSU},09/20/2010 16:22:00,HXL0968,PC-0623,Logoff
473822,{I4H0-I3MD87XH-5499ELNQ},09/21/2010 07:04:00,HXL0968,PC-0623,Logon
475247,{M7I2-W7IW97RI-2595XCGB},09/21/2010 16:17:00,HXL0968,PC-0623,Logoff
476242,{B6V4-J0OV15KJ-3356NNXD},09/22/2010 07:12:00,HXL0968,PC-0623,Logon
477673,{K6M3-A4YI93HO-4385SDVP},09/22/2010 16:14:00,HXL0968,PC-0623,Logoff
478748,{B4W6-Y5JU35OT-8156NFDU},09/23/2010 07:24:00,HXL0968,PC-0623,Logon
480081,{L4O1-S8NE97WR-9379LRHZ},09/23/2010 16:14:00,HXL0968,PC-0623,Logoff
481068,{W1P5-X8SZ84YZ-9029WHZC},09/24/2010 07:18:00,HXL0968,PC-0623,Logon
482444,{F6V0-C6FG20IN-6010KQJU},09/24/2010 16:12:00,HXL0968,PC-0623,Logoff
483792,{U0R2-K4JR20CN-1294WXAZ},09/27/2010 07:19:00,HXL0968,PC-0623,Logon
485026,{N4N9-E2VT56BT-3905CBOL},09/27/2010 16:05:00,HXL0968,PC-0623,Logoff
486186,{Z7V7-X2BE24NY-3279TUJS},09/28/2010 07:15:00,HXL0968,PC-0623,Logon
487521,{H5Y7-R8GT22KM-5630GOJR},09/28/2010 16:26:00,HXL0968,PC-0623,Logoff
488576,{E4O7-E5AV12EW-4428CREG},09/29/2010 07:03:00,HXL0968,PC-0623,Logon
489989,{F6F4-R9QW39OC-4352MIRF},09/29/2010 16:29:00,HXL0968,PC-0623,Logoff
491063,{E0I9-J9ZD02IB-5387XFOL},09/30/2010 07:10:00,HXL0968,PC-0623,Logon
492456,{P9G2-F0HB00MC-0567IVYH},09/30/2010 16:21:00,HXL0968,PC-0623,Logoff
493535,{U9R8-N4MC75RF-2861GOKT},10/01/2010 07:15:00,HXL0968,PC-0623,Logon
494776,{X0T4-S9AA66IX-4340LLKR},10/01/2010 16:11:00,HXL0968,PC-0623,Logoff
496223,{P3T1-K8GR93TW-8619HVQD},10/04/2010 07:15:00,HXL0968,PC-0623,Logon
497554,{D3P0-U0OI25WT-9041RLAZ},10/04/2010 16:07:00,HXL0968,PC-0623,Logoff
498604,{S0X2-D7GW97VJ-0776JQEP},10/05/2010 07:03:00,HXL0968,PC-0623,Logon
500024,{Y6F1-S5XZ05MY-6805EGSF},10/05/2010 16:18:00,HXL0968,PC-0623,Logoff
501099,{T4Y6-D3MR79ZM-3106VKVP},10/06/2010 07:20:00,HXL0968,PC-0623,Logon
502408,{B2Y5-R1WG29US-5061ZWQM},10/06/2010 16:04:00,HXL0968,PC-0623,Logoff
503417,{Y5S3-A4ZS09FK-6621OHXQ},10/07/2010 07:00:00,HXL0968,PC-0623,Logon
504880,{J8U1-R8KU71QK-3349OLKE},10/07/2010 16:28:00,HXL0968,PC-0623,Logoff
505906,{H9L8-S7TC65KV-5695YYEO},10/08/2010 07:19:00,HXL0968,PC-0623,Logon
507249,{Z4Y0-B0ZQ17FR-9060KHIC},10/08/2010 16:13:00,HXL0968,PC-0623,Logoff
508539,{J8V3-J9ZS77AY-1220CLBN},10/11/2010 07:25:00,HXL0968,PC-0623,Logon
509837,{X7K3-V6UO57GW-6176HPEU},10/11/2010 16:10:00,HXL0968,PC-0623,Logoff
510855,{E6K5-T7NT91LS-4232UMMJ},10/12/2010 07:17:00,HXL0968,PC-0623,Logon
512206,{U5P4-B0LZ36ON-1498ELLM},10/12/2010 16:07:00,HXL0968,PC-0623,Logoff
513179,{T2L3-F5YU83NN-4412VWZQ},10/13/2010 07:03:00,HXL0968,PC-0623,Logon
514549,{W6N7-Y1GF71KQ-0095FNOM},10/13/2010 16:12:00,HXL0968,PC-0623,Logoff
515675,{K3T2-I5WM44ZM-0343HRYP},10/14/2010 07:13:00,HXL0968,PC-0623,Logon
517025,{F2M0-E5CO11FB-8051BVRN},10/14/2010 16:21:00,HXL0968,PC-0623,Logoff
518142,{I3M2-U4LQ52LR-3492DFSC},10/15/2010 07:26:00,HXL0968,PC-0623,Logon
519381,{C5X6-J1OX94JL-5795MBJJ},10/15/2010 16:10:00,HXL0968,PC-0623,Logoff
520719,{W9U2-N3EW13SE-5117KWAS},10/18/2010 07:12:00,HXL0968,PC-0623,Logon
522042,{N5G3-G4AJ15PO-5951SWNT},10/18/2010 16:26:00,HXL0968,PC-0623,Logoff
523050,{U1Y8-Y1HN12EP-6271SBVT},10/19/2010 07:02:00,HXL0968,PC-0623,Logon
524450,{P3N8-N8SI42MY-7144TTMB},10/19/2010 16:27:00,HXL0968,PC-0623,Logoff
525574,{Q7G6-K9VH47RP-8728IOKM},10/20/2010 07:15:00,HXL0968,PC-0623,Logon
526871,{Z1W1-M5KD19WK-6910EJXP},10/20/2010 16:22:00,HXL0968,PC-0623,Logoff
527953,{E3P9-P2HJ28TN-2559XKPY},10/21/2010 07:12:00,HXL0968,PC-0623,Logon
529296,{G3O5-M5ZY55MM-5348EEVN},10/21/2010 16:12:00,HXL0968,PC-0623,Logoff
530401,{W4K9-H5ET69RE-5582TAVQ},10/22/2010 07:20:00,HXL0968,PC-0623,Logon
531761,{E5B1-F5OK46ZF-9708EEUK},10/22/2010 16:15:00,HXL0968,PC-0623,Logoff
533009,{P3X9-A1RN55PH-4374FVOW},10/25/2010 07:22:00,HXL0968,PC-0623,Logon
534300,{S6Y9-C1TT53AV-5855YAAU},10/25/2010 16:09:00,HXL0968,PC-0623,Logoff
535324,{T2P6-U3MG77DH-0275ZNNA},10/26/2010 07:05:00,HXL0968,PC-0623,Logon
536730,{Z4Z4-K8RS36YA-9073ATHB},10/26/2010 16:28:00,HXL0968,PC-0623,Logoff
537792,{W2S5-A8SW43NO-8940WFZR},10/27/2010 07:21:00,HXL0968,PC-0623,Logon
539040,{G1Q2-X7AZ11PE-5552NUTL},10/27/2010 16:17:00,HXL0968,PC-0623,Logoff
540106,{F7K6-L9FN94UZ-1523STNY},10/28/2010 07:07:00,HXL0968,PC-0623,Logon
541434,{N1K7-A4SA62ME-8947GJNL},10/28/2010 16:24:00,HXL0968,PC-0623,Logoff
542526,{E5U3-S5KR99MF-0109OIZJ},10/29/2010 07:14:00,HXL0968,PC-0623,Logon
543841,{S7I5-I6SN44HF-0231ATYY},10/29/2010 16:12:00,HXL0968,PC-0623,Logoff
